t,phi,theta,psi
166.5515504,1.588049943,1.570796327,-3.141560827
166.6512589,1.587834057,1.570796327,-3.141561142
166.7509379,1.587674142,1.570796327,-3.141563749
166.8505354,1.587482334,1.570796327,-3.141561631
166.9502971,1.587481321,1.570796327,-3.141561635
167.0498595,1.587527585,1.570796327,-3.141555701
167.1495833,1.587559109,1.570796327,-3.141559195
167.2492852,1.587725039,1.570796327,-3.141555409
167.3488195,1.588154015,1.570796327,-3.141553688
167.4485822,1.588264212,1.570796327,-3.141552605
167.5481234,1.588337322,1.570796327,-3.141552656
167.6477973,1.588490979,1.570796327,-3.141551366
167.7474782,1.588541225,1.570796327,-3.141555005
167.8471308,1.588705086,1.570796327,-3.141552494
167.9467545,1.588632698,1.570796327,-3.141556309
168.0464535,1.588394593,1.570796327,-3.141559092
168.1461241,1.587970619,1.570796327,-3.1415609
168.24582,1.588034103,1.570796327,-3.141559677
168.3454809,1.587870867,1.570796327,-3.141555317
168.4450355,1.58778672,1.570796327,-3.141556617
168.5447414,1.587811115,1.570796327,-3.141561181
168.6444845,1.587717036,1.570796327,-3.141564761
168.7440557,1.587859067,1.570796327,-3.141563429
168.8435836,1.587856053,1.570796327,-3.141563439
168.9433074,1.587934227,1.570796327,-3.141561034
169.0430372,1.588032546,1.570796327,-3.141564411
169.142643,1.588151572,1.570796327,-3.14156661
169.2422953,1.588207613,1.570796327,-3.141570069
169.3419688,1.58826823,1.570796327,-3.141571195
169.4416533,1.588254373,1.570796327,-3.141574765
169.5412571,1.58821724,1.570796327,-3.141567703
169.6409612,1.587851659,1.570796327,-3.141571604
169.7406774,1.587842635,1.570796327,-3.141571626
169.8402326,1.587635834,1.570796327,-3.141572968
169.9399304,1.587596235,1.570796327,-3.141568406
170.0397127,1.587549798,1.570796327,-3.141565035
170.139286,1.587721754,1.570796327,-3.141559116
170.2388887,1.587864504,1.570796327,-3.14155664
170.3387113,1.587908604,1.570796327,-3.141557747
170.4381335,1.587857714,1.570796327,-3.141562444
170.5378628,1.587859903,1.570796327,-3.141561308
170.6375067,1.587933099,1.570796327,-3.141560062
170.7371383,1.588207987,1.570796327,-3.141558504
170.8368349,1.588337389,1.570796327,-3.141557175
170.9364979,1.588311553,1.570796327,-3.141559564
171.0360861,1.588137323,1.570796327,-3.141564475
171.1358826,1.587743706,1.570796327,-3.141564948
171.235415,1.587746682,1.570796327,-3.141564938
171.3350601,1.587607775,1.570796327,-3.141566241
171.4348669,1.587707525,1.570796327,-3.141561563
171.5343566,1.587752215,1.570796327,-3.141563794
171.6341143,1.587728721,1.570796327,-3.141567254
171.7336841,1.587719272,1.570796327,-3.141568414
171.8333504,1.587715123,1.570796327,-3.14156956
171.9329791,1.587694856,1.570796327,-3.141573026
172.0327423,1.587865024,1.570796327,-3.141565957
172.13234,1.587953081,1.570796327,-3.141572815
172.2320282,1.588075438,1.570796327,-3.141575046
172.3317235,1.588134059,1.570796327,-3.141576178
172.431308,1.588120153,1.570796327,-3.14157854
172.5310574,1.587977854,1.570796327,-3.141578636
172.6306422,1.587791058,1.570796327,-3.141574141
172.7302885,1.587770803,1.570796327,-3.141576474
172.8300631,1.587645733,1.570796327,-3.141574276
172.9296653,1.587627715,1.570796327,-3.141577727
173.0292602,1.587687208,1.570796327,-3.141578839
173.1290953,1.587751948,1.570796327,-3.141578801
173.2285738,1.588423825,1.570796327,-3.141573664
173.3283772,1.588476508,1.570796327,-3.141574817
173.4278889,1.58846447,1.570796327,-3.141576019
173.5275311,1.588586818,1.570796327,-3.141577128
173.6272128,1.588579544,1.570796327,-3.141580705
173.7268467,1.588779736,1.570796327,-3.1415794
173.8265958,1.588920424,1.570796327,-3.141575697
173.9262435,1.588920711,1.570796327,-3.141573295
174.0259252,1.588769007,1.570796327,-3.141575829
174.125555,1.588553721,1.570796327,-3.141578369
174.2252953,1.588409495,1.570796327,-3.141580824
174.3248458,1.588282042,1.570796327,-3.141579714
174.4245527,1.588281818,1.570796327,-3.141578544
174.5242922,1.588364795,1.570796327,-3.141572625
174.623807,1.588339724,1.570796327,-3.141577346
174.7235038,1.588460112,1.570796327,-3.141578454
174.8231208,1.588376944,1.570796327,-3.141583219
174.9227424,1.58831287,1.570796327,-3.141582071
175.0224826,1.588505212,1.570796327,-3.141581986
175.1220381,1.588441496,1.570796327,-3.141582014
175.2217317,1.588823912,1.570796327,-3.141580649
175.3214598,1.588876909,1.570796327,-3.141584231
175.4210346,1.588808318,1.570796327,-3.141584258
175.5207577,1.588551389,1.570796327,-3.141580798
175.6209335,1.588357658,1.570796327,-3.141577386
175.7199979,1.588308556,1.570796327,-3.141571596
175.819803,1.588262867,1.570796327,-3.141565867
175.9195197,1.588270736,1.570796327,-3.141563565
176.0189917,1.58808361,1.570796327,-3.141567179
176.118681,1.587665975,1.570796327,-3.141557301
176.2185202,1.586860352,1.570796327,-3.141552769
176.3180358,1.586597319,1.570796327,-3.14155931
176.4177029,1.586719385,1.570796327,-3.141552179
176.5173519,1.587059081,1.570796327,-3.141556993
176.6169581,1.587327342,1.570796327,-3.141555274
176.7167492,1.587535843,1.570796327,-3.141558319
176.8163085,1.587591935,1.570796327,-3.141554667
176.91592,1.587637707,1.570796327,-3.14155219
177.0156898,1.587498941,1.570796327,-3.141547764
177.1151869,1.587573222,1.570796327,-3.141547598
177.2149677,1.587307963,1.570796327,-3.141548089
177.3146718,1.587185798,1.570796327,-3.141552895
177.414186,1.587121992,1.570796327,-3.141552991
177.5138721,1.587209824,1.570796327,-3.141551671
177.6137128,1.587235178,1.570796327,-3.14154934
177.7131531,1.587653614,1.570796327,-3.141547399
177.8128195,1.587647493,1.570796327,-3.141547432
177.9125037,1.587519456,1.570796327,-3.141552341
178.0121431,1.587652984,1.570796327,-3.141552117
178.1119065,1.587722195,1.570796327,-3.141551992
178.2114909,1.587953088,1.570796327,-3.141549216
178.3110638,1.588212729,1.570796327,-3.141542831
178.4108632,1.588126146,1.570796327,-3.141548991
178.5104673,1.587917805,1.570796327,-3.141548262
178.6099787,1.587771082,1.570796327,-3.141548579
178.7098691,1.58753854,1.570796327,-3.141545586
178.8094022,1.58747725,1.570796327,-3.141540048
178.9090154,1.587552997,1.570796327,-3.141534295
179.0086586,1.587575718,1.570796327,-3.141536516
179.1083233,1.587416023,1.570796327,-3.141538059
179.208066,1.587598074,1.570796327,-3.141534275
179.3076119,1.587527814,1.570796327,-3.14153447
179.4073217,1.587543648,1.570796327,-3.141533328
179.5070167,1.587814135,1.570796327,-3.141528172
179.6065986,1.587733753,1.570796327,-3.141532876
179.7062039,1.587832906,1.570796327,-3.141534867
179.80603,1.587863686,1.570796327,-3.14153707
179.9054813,1.587663354,1.570796327,-3.141537551
180.0052035,1.58752581,1.570796327,-3.141537897
180.1048191,1.587348688,1.570796327,-3.141540589
180.2044365,1.587311701,1.570796327,-3.141538463
180.3041854,1.58711105,1.570796327,-3.141538939
180.4037924,1.587129079,1.570796327,-3.141542203
180.5034001,1.587096605,1.570796327,-3.141544496
180.6031239,1.587096605,1.570796327,-3.141544496
180.7026567,1.587464044,1.570796327,-3.141541459
180.8023503,1.587492477,1.570796327,-3.141539165
180.9019666,1.587519399,1.570796327,-3.141541381
181.0016122,1.587715007,1.570796327,-3.141540963
181.1012442,1.587710952,1.570796327,-3.141540987
181.2008955,1.588025213,1.570796327,-3.141536837
181.3006041,1.588269939,1.570796327,-3.141532808
181.4002895,1.588116141,1.570796327,-3.141529839
181.4998012,1.588049963,1.570796327,-3.141533466
181.5995448,1.587820122,1.570796327,-3.141535237
181.6990564,1.58757167,1.570796327,-3.141538149
181.7987664,1.587385519,1.570796327,-3.141537502
181.8983588,1.587453439,1.570796327,-3.141537331
181.998095,1.587560599,1.570796327,-3.141530461
182.0976615,1.587566042,1.570796327,-3.141533762
182.1974025,1.588065508,1.570796327,-3.141530206
182.2969947,1.58787713,1.570796327,-3.141534082
182.396704,1.587879168,1.570796327,-3.141534069
182.4964361,1.588068867,1.570796327,-3.141533619
182.5959895,1.588300058,1.570796327,-3.141532097
182.6956935,1.588825978,1.570796327,-3.141528814
182.7954266,1.588812032,1.570796327,-3.141529193
182.8948967,1.588457869,1.570796327,-3.141536131
182.9945121,1.588041135,1.570796327,-3.141540673
183.0941615,1.587761334,1.570796327,-3.141541384
183.1938429,1.587655676,1.570796327,-3.141539463
183.2935505,1.587629199,1.570796327,-3.141536317
183.3930686,1.587567149,1.570796327,-3.141539765
183.4927943,1.58750932,1.570796327,-3.141543199
183.5925436,1.587474184,1.570796327,-3.141545474
183.691946,1.587534431,1.570796327,-3.141545365
183.7916219,1.58752761,1.570796327,-3.141545403
183.8913252,1.587710073,1.570796327,-3.141540658
183.9909513,1.587918613,1.570796327,-3.141543513
184.090661,1.587837039,1.570796327,-3.141550365
184.1901798,1.587960721,1.570796327,-3.141550155
184.2899442,1.587894941,1.570796327,-3.14155028
184.3896451,1.587744744,1.570796327,-3.141551696
184.4891031,1.587601079,1.570796327,-3.141546493
184.5888033,1.587483282,1.570796327,-3.141550053
184.6883657,1.587325985,1.570796327,-3.141547109
184.788027,1.587240964,1.570796327,-3.14154838
184.8877685,1.587217045,1.570796327,-3.141545215
184.9872968,1.587227662,1.570796327,-3.14154414
185.0869775,1.587348743,1.570796327,-3.141539629
185.1865394,1.58805559,1.570796327,-3.141533569
185.2862139,1.58801079,1.570796327,-3.141535907
185.3858628,1.58801324,1.570796327,-3.141539235
185.4854705,1.588056457,1.570796327,-3.141540254
185.5852091,1.588176009,1.570796327,-3.141541063
185.6848633,1.588406094,1.570796327,-3.141537213
185.7844684,1.588496199,1.570796327,-3.141534783
185.8841012,1.588345497,1.570796327,-3.1415363
185.9838703,1.588131135,1.570796327,-3.141537955
186.0833304,1.587884247,1.570796327,-3.141541852
186.1829338,1.587791543,1.570796327,-3.141539871
186.282609,1.587759485,1.570796327,-3.141537788
186.3822484,1.587890362,1.570796327,-3.14153316
186.4819825,1.587831551,1.570796327,-3.141536567
186.5815184,1.587903731,1.570796327,-3.141535341
186.6812801,1.587912968,1.570796327,-3.141538584
186.7809827,1.587784279,1.570796327,-3.141538897
186.8804648,1.588004021,1.570796327,-3.141536211
186.9801195,1.588165554,1.570796327,-3.141533622
187.0796888,1.588316544,1.570796327,-3.141535448
187.1794045,1.588466876,1.570796327,-3.141532897
187.2790892,1.588403461,1.570796327,-3.141536429
187.3786175,1.588127611,1.570796327,-3.141533879
187.4782581,1.587975602,1.570796327,-3.141535386
187.5780902,1.587926667,1.570796327,-3.141534448
187.6776195,1.587717653,1.570796327,-3.141536059
187.777194,1.587299329,1.570796327,-3.141543189
187.8771255,1.586982118,1.570796327,-3.141549907
187.976516,1.586659149,1.570796327,-3.141554375
188.0762694,1.586863994,1.570796327,-3.141554847
188.1757796,1.586769692,1.570796327,-3.141558064
188.275492,1.586782933,1.570796327,-3.141555682
188.3752398,1.587065462,1.570796327,-3.141557344
188.4747915,1.587326865,1.570796327,-3.141561403
188.5744112,1.587329719,1.570796327,-3.141565905
188.6740255,1.587634851,1.570796327,-3.141564326
188.7736378,1.587726535,1.570796327,-3.141561854
188.8733881,1.587814999,1.570796327,-3.141557093
188.9729249,1.587822682,1.570796327,-3.14156297
189.0725293,1.587517521,1.570796327,-3.141566864
189.1723032,1.587364971,1.570796327,-3.141569351
189.2718103,1.58686706,1.570796327,-3.141575419
189.371532,1.586823831,1.570796327,-3.14157532
189.4713478,1.586713111,1.570796327,-3.141576413
189.5707812,1.58714171,1.570796327,-3.141571309
189.6704266,1.587316397,1.570796327,-3.141573454
189.7699547,1.587267092,1.570796327,-3.141579419
189.869662,1.587373852,1.570796327,-3.141580527
189.9694569,1.587764746,1.570796327,-3.141579056
190.068927,1.587855775,1.570796327,-3.141578983
190.1686223,1.588222471,1.570796327,-3.141577499
190.2681196,1.588224965,1.570796327,-3.14157624
190.3678153,1.588218173,1.570796327,-3.141577506
190.4675341,1.588147682,1.570796327,-3.141576302
190.5670695,1.587949069,1.570796327,-3.141572715
190.6667466,1.587980652,1.570796327,-3.141566494
190.7665246,1.588017371,1.570796327,-3.141560294
190.8659818,1.588017776,1.570796327,-3.141559086
190.9657378,1.588156345,1.570796327,-3.141557683
191.0652671,1.588238647,1.570796327,-3.141555113
191.1648316,1.588682812,1.570796327,-3.141550663
191.2645977,1.58874819,1.570796327,-3.141550559
191.3641305,1.588871132,1.570796327,-3.141544097
191.4637697,1.589053525,1.570796327,-3.141545021
191.5633888,1.58894937,1.570796327,-3.141547772
191.6630528,1.589230192,1.570796327,-3.141545994
191.7628174,1.588977599,1.570796327,-3.141543984
191.8623257,1.58918354,1.570796327,-3.141538733
191.9620857,1.589412964,1.570796327,-3.141533591
192.0617557,1.589174989,1.570796327,-3.141535741
192.1613164,1.589066513,1.570796327,-3.141533853
192.2608972,1.588945761,1.570796327,-3.141539199
192.360527,1.588689657,1.570796327,-3.141541119
192.4601851,1.588640214,1.570796327,-3.14153777
192.5598261,1.58883178,1.570796327,-3.141536219
192.6594753,1.58898339,1.570796327,-3.141532398
192.7592964,1.588793112,1.570796327,-3.141535342
192.8588617,1.588794523,1.570796327,-3.141538953
192.9583597,1.588758465,1.570796327,-3.141541431
193.0582216,1.588816382,1.570796327,-3.141542475
193.1575813,1.58896576,1.570796327,-3.141539799
193.2572412,1.588875946,1.570796327,-3.14153533
193.3569317,1.58870319,1.570796327,-3.141528835
193.4565001,1.588567284,1.570796327,-3.14153273
193.5561094,1.588070402,1.570796327,-3.14153628
193.6559277,1.587940631,1.570796327,-3.141536591
193.7554262,1.587911109,1.570796327,-3.141538901
193.8550799,1.58789202,1.570796327,-3.141535588
193.9547029,1.587821619,1.570796327,-3.141540265
194.0543385,1.587960826,1.570796327,-3.141544495
194.1540451,1.586647852,1.570796327,-3.141556964
194.2536428,1.586463039,1.570796327,-3.141557206
194.3532038,1.586629996,1.570796327,-3.141555786
194.4530349,1.586808347,1.570796327,-3.141552169
194.5524595,1.58696907,1.570796327,-3.141556301
194.6521935,1.587017272,1.570796327,-3.141557365
194.7517815,1.586858589,1.570796327,-3.141559843
194.8513973,1.58675036,1.570796327,-3.141563361
194.9511013,1.586556309,1.570796327,-3.141562511
195.0506539,1.586424866,1.570796327,-3.141561607
195.1502135,1.586351104,1.570796327,-3.141561725
195.250145,1.586426072,1.570796327,-3.141567134
195.349546,1.586352309,1.570796327,-3.14156723
195.4492261,1.586264446,1.570796327,-3.141568445
195.5487819,1.586485367,1.570796327,-3.141566003
195.6485255,1.586489943,1.570796327,-3.141564909
195.7482152,1.586577423,1.570796327,-3.141561525
195.8477473,1.586758781,1.570796327,-3.141562406
195.9474339,1.586818686,1.570796327,-3.141562344
196.0472512,1.586869648,1.570796327,-3.141563403
196.1466722,1.586962536,1.570796327,-3.141559949
196.2463329,1.586856161,1.570796327,-3.141556807
196.3460298,1.586803267,1.570796327,-3.141561321
196.4456394,1.586541402,1.570796327,-3.141567188
196.5453839,1.586228707,1.570796327,-3.141571899
196.6448596,1.586141766,1.570796327,-3.141575228
196.7446446,1.586065869,1.570796327,-3.141577446
196.8444479,1.585993112,1.570796327,-3.141579649
196.9437881,1.585996082,1.570796327,-3.141578569
197.0435419,1.586322829,1.570796327,-3.141581652
197.1431458,1.586526647,1.570796327,-3.141582657
197.2427199,1.586518099,1.570796327,-3.141587099
197.3424826,1.586655376,1.570796327,-3.141589299
197.4421079,1.586726311,1.570796327,-3.141591531
197.5417218,1.58699654,1.570796327,-3.141591518
197.6412706,1.587180667,1.570796327,-3.141590367
197.7410016,1.586966725,0,-3.141592654
197.8405979,1.586966767,-1.570796327,3.141588129
197.9403074,1.586702176,-1.570796327,3.141583715
198.0398593,1.58650066,-1.570796327,3.14158269
198.1395848,1.586564595,-1.570796327,3.141582665
198.239177,1.586614232,-1.570796327,3.141589316
198.3389082,1.586549387,-1.570796327,3.141584894
198.43839,1.58655437,-1.570796327,3.141582678
198.5381012,1.586937543,1.570796327,-3.141562383
198.6378047,1.587058178,1.570796327,-3.141541389
198.7373083,1.587532217,1.570796327,-3.141518897
198.8369851,1.588141182,1.570796327,-3.1415053
198.9366901,1.588136859,1.570796327,-3.141503262
199.0362532,1.588546804,1.570796327,-3.141494343
199.1358998,1.588638463,1.570796327,-3.141492933
199.2354894,1.588556153,1.570796327,-3.141486453
199.3351176,1.587422911,1.570796327,-3.141524428
199.4348347,1.587741682,1.570796327,-3.141531237
199.5343764,1.588243008,1.570796327,-3.141530964
199.6341419,1.588654158,1.570796327,-3.141517562
199.7338052,1.588540854,1.570796327,-3.141517862
199.833365,1.588385546,1.570796327,-3.141517214
199.9329803,1.58832346,1.570796327,-3.141518378
200.0326006,1.588596242,1.570796327,-3.141517394
200.1322775,1.588480186,1.570796327,-3.141517714
200.2319276,1.588689989,1.570796327,-3.141510407
200.3314373,1.588884745,1.570796327,-3.141509678
200.4311748,1.588219125,1.570796327,-3.141568753
200.5309222,1.588469386,1.570796327,-3.141591432
200.6304994,1.590611541,1.570796327,-3.141577885
200.73001,1.589441248,1.570796327,-3.141557761
200.8296666,1.589387487,1.570796327,-3.141571725
200.9292958,1.589121024,1.570796327,-3.141576937
201.028986,1.588794697,1.570796327,-3.141583486
201.1285677,1.588701931,1.570796327,-3.141584717
201.2282746,1.588550268,1.570796327,-3.141583315
201.3280635,1.588625148,1.570796327,-3.141577722
201.4274657,1.58875147,1.570796327,-3.141584334
201.5271697,1.588897322,1.570796327,-3.141588401
201.6267943,1.589131834,1.123929723,-3.141591199
201.7264206,1.589116608,1.570796327,-3.141573431
201.8261414,1.58918166,1.570796327,-3.141583591
201.9257379,1.589428797,1.570796327,-3.141577164
202.0253336,1.589432209,1.570796327,-3.141580036
202.1251349,1.589781383,1.570796327,-3.141579633
202.2246442,1.589883636,1.570796327,-3.141587655
202.3243124,1.589996064,1.570796327,-3.141589243
202.4241285,1.589944726,0,-3.141592654
202.5236011,1.589723266,0,-3.141592654
202.6232362,1.589848343,0.893059758,-3.141590848
202.7228768,1.589966947,1.570796327,-3.1415871
202.8225584,1.5900895,1.570796327,-3.141581267
202.9222481,1.590484302,1.570796327,-3.141584795
203.0218356,1.590812305,1.570796327,-3.141586561
203.1215193,1.591249578,1.570796327,-3.141586332
203.2212408,1.592255097,-1.570796327,3.141585992
203.320878,1.592322967,-1.570796327,3.141581348
203.4204123,1.593297188,-1.570796327,3.141578529
203.5202811,1.59326752,-1.570796327,3.1415784
203.6197264,1.593323475,-1.570796327,3.141580642
203.7194231,1.59359921,-1.570796327,3.141582864
203.8190031,1.593413491,-1.570796327,3.14158772
203.9186099,1.593579272,-1.570796327,3.141585099
204.0183523,1.594322791,-1.570796327,3.141582171
204.1178544,1.593426881,-1.570796327,3.141574383
204.2175534,1.593817484,-1.570796327,3.141573748
204.3171611,1.594108595,0,-3.141592654
204.4167776,1.594196015,0.655698503,-3.141589785
204.5165071,1.594891274,-1.570796327,3.141577754
204.6160717,1.595586361,-1.570796327,3.141561975
204.7157505,1.596115482,-1.570796327,3.141558124
204.815459,1.596632529,-1.570796327,3.141563742
204.9150145,1.59700326,-1.570796327,3.141573037
205.0147247,1.597888706,0.624098764,-3.141589297
205.1142752,1.598269033,0,-3.141592654
205.2138958,1.598294597,0,-3.141592654
205.3135822,1.598663674,0,-3.141592654
205.4131866,1.599067457,0.621572513,-3.141589177
205.5128446,1.599477206,0.620311101,-3.141589132
205.6125708,1.59993546,1.570796327,-3.141581922
205.712055,1.599941406,0,-3.141592654
205.811708,1.600010034,-1.570796327,3.141585309
205.9113855,1.599784539,-1.570796327,3.141570379
206.0110047,1.599298289,-1.570796327,3.141562637
206.1106863,1.599229926,-1.570796327,3.141558059
206.2102919,1.599784067,-1.570796327,3.141552722
206.3099189,1.599963429,-1.570796327,3.141555586
206.4096782,1.600212723,-1.570796327,3.14155
206.50916,1.600518206,-1.570796327,3.141530693
206.6088593,1.600870432,-1.570796327,3.141514331
206.7084327,1.601215095,-1.570796327,3.141506221
206.8080668,1.601764408,-1.570796327,3.14149201
206.9078019,1.602457062,-1.570796327,3.141486753
207.0073049,1.603677413,-1.570796327,3.141474458
207.107017,1.60431211,-1.570796327,3.141462443
207.2067938,1.605503225,-1.570796327,3.141435692
207.3062143,1.606467226,-1.570796327,3.141426858
207.4059713,1.60650463,-1.570796327,3.141426288
207.5055242,1.607414843,-1.570796327,3.141445042
207.6052148,1.608031032,-1.570796327,3.141405248
207.7048979,1.608696122,-1.570796327,3.141402164
207.8044393,1.609438179,-1.570796327,3.141373223
207.9041493,1.610255185,-1.570796327,3.141358522
208.003938,1.6117658,-1.570796327,3.141359686
208.1033485,1.614963842,-1.570796327,3.141042483
208.2030051,1.617209962,-1.570796327,3.140965176
208.3025761,1.619358183,-1.570796327,3.140879401
208.4022198,1.622459944,-1.570796327,3.140773308
208.5020061,1.62456754,-1.570796327,3.140692696
208.6014087,1.628338558,-1.570796327,3.140706973
208.7011578,1.631928985,-1.570796327,3.140712653
208.8010128,1.635324996,-1.570796327,3.140618994
208.9003999,1.638159426,-1.570796327,3.140509869
209.0000861,1.642873251,-1.570796327,3.140444613
209.0996706,1.637062511,-1.570796327,3.140817533
209.1993482,1.641746835,-1.570796327,3.140696463
209.2991188,1.648512904,-1.570796327,3.140622924
209.3986545,1.654812705,-1.570796327,3.140404754
209.498198,1.662861004,-1.570796327,3.140233902
209.5981238,1.674426282,-1.570796327,3.13986553
209.6811743,1.686909476,-1.570796327,3.13954526
209.7972021,1.711417252,-1.570796327,3.136642646
209.8968332,1.752502617,-0.375443088,3.139546378
209.9964452,1.875259228,-0.065223914,3.14015355
210.0962317,2.036637977,-0.324173804,3.122886422
210.1957479,2.455698816,-0.106416214,3.104177906
210.2954214,-2.797393471,0.05144063,3.086305455
210.3952312,-2.179573962,0.189667606,3.119880106
210.4946029,-1.955858679,0.239331913,3.134442972
210.5943837,-1.870154063,0,3.141592654
210.6939836,-1.851885542,0.325511082,3.138522114
210.7936556,-1.846387723,0.407041249,3.138465597
210.8933368,-1.840390879,0.437742956,3.138765061
210.9929345,-1.83061044,0.284446374,3.139985475
211.0925062,-1.835880494,0.287906325,3.139990609
211.192095,-1.844072666,0,3.141592654
211.2917788,-1.844399707,-0.056456958,-3.141263459
211.3914828,-1.847045747,-0.170651135,-3.140603436
211.4910662,-1.849420439,-0.2894802,-3.139953194
211.6904671,-1.855667723,-0.761709029,-3.1376442
211.7899833,-1.864561244,-1.570796327,-3.134555278
211.8896754,-1.870518606,-1.570796327,-3.134787804
211.9892309,-1.877975534,-1.570796327,-3.133560929
212.0888405,-1.88346663,-1.570796327,-3.133783617
212.1885991,-1.885904248,-1.570796327,-3.133037103
212.2881463,-1.892509012,-1.570796327,-3.131863701
212.3880277,-1.904189065,-1.570796327,-3.129979872
212.487571,-1.938587891,-1.570796327,-3.126790237
212.5871458,-2.012014432,-1.570796327,-3.119184152
212.6867962,-2.123541301,-1.570796327,-3.110344484
212.7865567,-2.283503487,-1.4676371,-3.087820085
212.8860569,-2.439219455,-0.959571026,-3.060857493
212.985682,-2.60231128,-0.673794317,-3.035666099
213.0852904,-2.762131671,-0.481107818,-3.007467399
213.1849346,-2.940580047,-0.240201688,-2.99447321
213.2846656,-3.108386849,-0.038391842,-2.993193771
213.3842232,3.09100818,0.056517405,-2.993871312
213.4838519,3.085095666,0.064014396,-2.990211718
213.5836654,3.065970596,0.089739709,-2.98593698
213.6830926,3.063905468,0.099863612,-2.975907132
213.7828965,3.023572478,0.151086313,-2.981340255
213.8824131,2.999482056,0.179844435,-2.985447271
213.9821069,2.985559406,0.183341877,-2.996786853
214.0817928,2.978736049,0.189851964,-2.995731599
214.1813142,2.972450804,0.185122146,-3.00370202
214.2809649,2.955893465,0.228413058,-2.987316929
214.3807786,2.923128052,0.275215894,-2.986056852
214.4803112,2.890411559,0.310326436,-2.994951833
214.5799656,2.876604803,0.327804976,-2.995477142
214.6794741,2.861900985,0.375507962,-2.98626931
214.7790742,2.86538949,0.398251411,-2.975698563
214.87885,2.852598037,0.435878056,-2.967035852
214.9784288,2.845625392,0.395633903,-2.969153157
215.0781219,2.816107834,0.440676796,-2.972147826
215.1776364,2.843282912,0.386104057,-2.975343736
215.2773452,2.837803834,0.414809197,-2.967236784
215.3770304,2.845902663,0.402379847,-2.966427984
215.4766166,2.843769386,0.420222923,-2.961261356
215.5762472,2.827338934,0.460925608,-2.957061248
215.6759984,2.807095387,0.476823701,-2.964030289
215.7755134,2.81073908,0.475805073,-2.9597343
215.875205,2.818849172,0.46544526,-2.954208061
215.9748018,2.819834493,0.46544526,-2.954741003
216.0744569,2.831006498,0.454601629,-2.950765758
216.1740754,2.828571228,0.508400541,-2.935646722
216.2736149,2.823459634,0.503295297,-2.942284513
216.3732979,2.828335948,0.481107818,-2.942315341
216.4731107,2.82624373,0.478522607,-2.945933683
216.5726109,2.847719661,0.434081296,-2.946182816
216.6722767,2.881788012,0.37966304,-2.943319794
216.7718461,2.870228345,0.433216725,-2.931473844
216.8714395,2.860976308,0.452990136,-2.933908564
216.9711711,2.856777219,0.444684054,-2.939077689
217.0706875,2.854104846,0.424921012,-2.946159591
217.1703393,2.832140783,0.435878056,-2.955410506
217.2701743,2.834456899,0.420222923,-2.95595063
217.369561,2.845579454,0.403101427,-2.954761672
217.4692655,2.839395647,0.398251411,-2.960956935
217.5688446,2.852467483,0.377714494,-2.958987371
217.6684844,2.859566209,0.335272575,-2.972423835
217.7682436,2.877999891,0.292945332,-2.978863834
217.8677557,2.905756458,0.246917686,-2.974323962
217.9674013,2.904993711,0.205916919,-3.009216126
218.0670068,2.903460329,0.203821202,-3.01318669
218.1666896,2.910886969,0.175184627,-3.028785229
218.2663591,2.886904806,0.185736168,-3.036899786
218.3659172,2.886223223,0.159699428,-3.051355365
218.4655619,2.878107125,0.149255214,-3.060629666
218.5653577,2.863754991,0.152124162,-3.064058074
218.6648672,2.830475685,0.191265596,-3.057042398
218.7645063,2.793417497,0.200740911,-3.064144606
218.8641601,2.759422727,0.207026787,-3.071551174
218.9637704,2.734235632,0.205670317,-3.078343968
219.0634708,2.709951116,0.219005444,-3.079346874
219.1630552,2.696839344,0.258698307,-3.073122764
219.2627506,2.667947611,0.300265559,-3.06997466
219.3624628,2.638123364,0.322328068,-3.071766384
219.4619067,2.617198324,0.342695578,-3.07398028
219.5615907,2.605401391,0.314258298,-3.08168229
219.6612232,2.597117939,0.309692732,-3.084893602
219.7608445,2.579888986,0.368188178,-3.080237502
219.8605351,2.561751717,0.508262369,-3.065141898
219.9601285,2.5253354,0.614611802,-3.063418572
220.0597019,2.496546054,0.597649094,-3.071875973
220.1595712,2.470857931,0.637625854,-3.074649159
220.2589576,2.453930145,0.681152551,-3.074099431
220.3587551,2.433135956,0.725063383,-3.076951468
220.4582305,2.414265759,0.852859105,-3.074651285
220.5579,2.390679551,0.885682514,-3.079318421
220.6574442,2.367666903,1.001873667,-3.081189123
220.7571704,2.349072253,1.05324995,-3.08288919
220.8568306,2.333345434,1.052153175,-3.085685572
220.9563363,2.325800085,1.137673568,-3.08534435
221.0560286,2.322638424,1.091504411,-3.086881453
221.1557155,2.32682074,1.280335097,-3.082885533
221.2552423,2.324047555,1.173585232,-3.086297348
221.354871,2.316275494,1.21287593,-3.087174119
221.454514,2.316242316,0.956946874,-3.093838341
221.5542276,2.307060823,0.852859102,-3.098251142
221.6538916,2.299176182,0.867663545,-3.098823831
221.7534208,2.293325944,0.837129038,-3.100372769
221.8531041,2.289888082,1.062101455,-3.094379375
221.9528201,2.287173689,1.022367683,-3.095935689
222.0523567,2.285337157,0.815133881,-3.102234529
222.1519709,2.288750358,0.709924868,-3.105976809
222.2516267,2.283551729,0.780390302,-3.103543229
222.3512852,2.27803103,0.854052541,-3.101028502
222.4509442,2.276782216,0.945102312,-3.098884527
